TrendDate,speed,load,pressure,temp1,temp2,temp3,temp4
2026-04-23 01:26:00+00,66.30000305,44.59999847,231.8999939,175,174.8000031,173.1999969,175
2026-04-23 01:25:00+00,69.90000153,46.29999924,231.6000061,175,174.8000031,172.8000031,174.8999939
2026-04-23 01:24:00+00,67.09999847,45.29999924,232.1999969,174.6999969,174.8000031,172.5,174.8999939
2026-04-23 01:23:00+00,72,46.09999847,232.8999939,174.8999939,174.8000031,173.6999969,174.8999939
2026-04-23 01:22:00+00,70.59999847,46.70000076,234.3999939,175.1000061,174.8000031,175.3000031,175
2026-04-23 01:21:00+00,69.19999695,45.09999847,232.6000061,175,174.8000031,175.5,175
2026-04-23 01:20:00+00,71.19999695,45.79999924,232.6999969,174.8999939,174.6999969,174.3000031,175.1000061
2026-04-23 01:19:00+00,69.80000305,44.40000153,230.6000061,175.1999969,174.6999969,174,174.8999939
2026-04-23 01:18:00+00,68.90000153,45,231.1000061,175.3000031,174.8000031,173.6999969,174.8000031
2026-04-23 01:17:00+00,70.69999695,46.5,231.1999969,175.1000061,175,173.1999969,174.6999969
2026-04-23 01:16:00+00,71.80000305,46.5,232.6999969,174.8000031,175,173,174.8000031
2026-04-23 01:15:00+00,70.90000153,46.40000153,231.8000031,174.8000031,175,173.8000031,174.8000031
2026-04-23 01:14:00+00,68.5,45.59999847,231.8000031,175,175.1999969,175.3999939,175
2026-04-23 01:13:00+00,70,44.90000153,230.6999969,175.1000061,175.1999969,174.6000061,175.3000031
2026-04-23 01:12:00+00,73.40000153,47.70000076,229.8000031,175.1999969,175.1999969,173.3000031,175.1999969
2026-04-23 01:11:00+00,71.80000305,47.59999847,230,175.1999969,175.1000061,173.6000061,175.1000061
2026-04-23 01:10:00+00,75.90000153,49.20000076,230.6999969,174.8000031,175.1000061,174.1999969,175.1000061
2026-04-23 01:09:00+00,75.40000153,47.79999924,230.6000061,174.8999939,175.1999969,175.5,175.3000031
2026-04-23 01:08:00+00,77.09999847,50.20000076,230.5,175.1999969,175.1999969,175.1999969,175.3999939
2026-04-23 01:07:00+00,80.90000153,51.5,228.8999939,175.1999969,175.1000061,174.3999939,175.3000031
2026-04-23 01:06:00+00,74.5,48.90000153,229.1999969,175.1999969,175.1000061,174,175.1999969
2026-04-23 01:05:00+00,74.30000305,48.5,230.6999969,174.8000031,175.1000061,174.1999969,175
2026-04-23 01:04:00+00,72.80000305,48.40000153,231.6000061,175,175,175.8999939,175
2026-04-23 01:03:00+00,69.80000305,47.5,232.1999969,175.1000061,175,176,175.1999969
2026-04-23 01:02:00+00,72.5,46.40000153,231.3999939,175.1000061,174.8999939,175.6000061,175.1999969
2026-04-23 01:01:00+00,71,44.90000153,231.3000031,174.8999939,175,175.3000031,175.1000061
2026-04-23 01:00:00+00,67.69999695,44.90000153,229.8999939,175,175.3000031,175.3000031,175
2026-04-23 00:59:00+00,71.80000305,46,229.6999969,175.1000061,175.3000031,175.6000061,175
2026-04-23 00:58:00+00,68.30000305,45.90000153,231,175.3000031,175.5,174.8999939,175
2026-04-23 00:57:00+00,73.69999695,47,233.1000061,175.1999969,175,174.3000031,174.8999939
2026-04-23 00:56:00+00,66.40000153,42.79999924,233.8000031,175,175,174.3000031,174.8000031
2026-04-23 00:55:00+00,68.40000153,44.29999924,233,174.8000031,175,174.3000031,174.6999969
2026-04-23 00:54:00+00,68.80000305,44.29999924,231.6999969,174.8999939,174.8999939,174.3999939,174.6999969
2026-04-23 00:53:00+00,70.19999695,45.09999847,232.1999969,174.8999939,175,174.5,174.6999969
2026-04-23 00:52:00+00,68.09999847,44.90000153,233,174.8999939,175,174.6000061,174.6999969
2026-04-23 00:51:00+00,69.69999695,44.90000153,234.3000031,174.8999939,174.8999939,174.8999939,174.8000031
2026-04-23 00:50:00+00,66.59999847,44.70000076,234.6000061,174.8999939,174.8000031,174.8000031,175.1000061
2026-04-23 00:49:00+00,70,44.90000153,234.6000061,174.8000031,174.8000031,175,175.1999969
2026-04-23 00:48:00+00,65,43.59999847,233.8000031,174.6999969,174.8999939,174.8999939,175.1000061
2026-04-23 00:47:00+00,68.40000153,44.90000153,233.6999969,174.6000061,175,175,175
2026-04-23 00:46:00+00,67.30000305,44.5,232.6999969,175.1999969,175,174.8999939,175
2026-04-23 00:45:00+00,65.80000305,44.20000076,233.1000061,175.1999969,175,175,175
2026-04-23 00:44:00+00,69.40000153,44.59999847,234.1000061,175.1999969,175,174.8000031,174.8000031
2026-04-23 00:43:00+00,67.5,44.5,234.6999969,174.8999939,174.8999939,175.1999969,174.8999939
2026-04-23 00:42:00+00,70.40000153,45.59999847,234.3999939,174.8000031,175,174.5,175.1000061
2026-04-23 00:41:00+00,67.69999695,44.40000153,233.5,174.8000031,175.1999969,174.3000031,175.1000061
2026-04-23 00:40:00+00,68.19999695,43.70000076,233.3000031,175.1000061,175.1999969,174.1000061,175
2026-04-23 00:39:00+00,68.5,44.59999847,233.3999939,175.3000031,175.1000061,174.3000031,175
2026-04-23 00:38:00+00,69.80000305,45.70000076,233.6999969,175.1999969,174.8999939,174.6999969,175
2026-04-23 00:37:00+00,68.30000305,44.5,234.3000031,175.1999969,175,175.1999969,175.1000061
2026-04-23 00:36:00+00,70.09999847,47.79999924,234.5,174.8999939,175,174.6999969,175.1999969
2026-04-23 00:35:00+00,67.09999847,43.79999924,233.3999939,174.8000031,175.1999969,175,175.1000061
2026-04-23 00:34:00+00,69.5,45.59999847,232.6999969,174.8000031,175,174.8999939,175
2026-04-23 00:33:00+00,68.90000153,47.20000076,232.3000031,175.1999969,175,175.3999939,175
2026-04-23 00:32:00+00,71.80000305,46.90000153,233.6999969,175.1999969,175,175.3000031,175
2026-04-23 00:31:00+00,73.30000305,46.70000076,235.1000061,174.8000031,175.1000061,175.3000031,175
2026-04-23 00:30:00+00,70.90000153,44.59999847,236.5,175.1000061,175.1000061,175.3000031,175.1000061
2026-04-23 00:29:00+00,67,45.20000076,235.3000031,175.3000031,175.1000061,175.3000031,175.1000061
2026-04-23 00:28:00+00,68.80000305,45.40000153,233.1999969,175.1000061,174.8999939,174.8000031,175
2026-04-23 00:27:00+00,66.30000305,44.09999847,233.5,174.8000031,175,175,175
2026-04-23 00:26:00+00,66.80000305,43.59999847,233.6000061,174.8999939,175.1000061,174.8999939,174.8999939
2026-04-23 00:25:00+00,67.30000305,44.90000153,235.5,175,175.1000061,174.8999939,174.8999939
2026-04-23 00:24:00+00,70.59999847,45.90000153,235.8000031,175.1999969,174.8999939,174.3000031,175
2026-04-23 00:23:00+00,70.09999847,45.20000076,236.3999939,175,174.8999939,173.8999939,175.1000061
2026-04-23 00:22:00+00,69.90000153,45.29999924,235.8000031,174.8000031,174.8999939,173.6000061,175.1000061
2026-04-23 00:21:00+00,71.40000153,45.40000153,234.6999969,174.8000031,175,173.8999939,175
2026-04-23 00:20:00+00,67.5,45,233.5,175,175,174.3999939,175
2026-04-23 00:19:00+00,68,44.29999924,234.8999939,175.1999969,174.8999939,175.3000031,174.8999939
2026-04-23 00:18:00+00,69.80000305,45.40000153,235.6999969,175.3000031,174.6999969,175.6000061,175
2026-04-23 00:17:00+00,69.69999695,46.20000076,236.6000061,175.1999969,174.5,174.5,175.1000061
2026-04-23 00:16:00+00,71.59999847,44.70000076,235.3999939,174.8000031,174.6000061,174,175.1000061
2026-04-23 00:15:00+00,72.69999695,45.70000076,234.1999969,174.8000031,174.8000031,173.5,175
2026-04-23 00:14:00+00,70.5,44.79999924,234.6000061,174.8999939,174.8999939,173.3999939,175
2026-04-23 00:13:00+00,68.40000153,44.70000076,234.5,175.1999969,174.8000031,173.6999969,174.8999939
2026-04-23 00:12:00+00,67.30000305,46.09999847,235.8000031,175.1000061,174.8000031,174.1999969,175
2026-04-23 00:11:00+00,68.69999695,46.29999924,236.3999939,174.8000031,174.5,174.6000061,175
2026-04-23 00:10:00+00,68.40000153,44.79999924,236.8000031,174.6999969,174.5,174.8999939,174.8999939
2026-04-23 00:09:00+00,72.40000153,45.79999924,235,174.6999969,174.5,173.8999939,174.8000031
2026-04-23 00:08:00+00,70.30000305,45.20000076,234.6999969,175,174.6999969,173.8000031,174.8000031
2026-04-23 00:07:00+00,70.80000305,45.90000153,234.1000061,175,174.8000031,174.5,174.8000031
2026-04-23 00:06:00+00,68.40000153,46.29999924,236.1000061,174.8999939,174.8000031,174.6000061,174.8000031
2026-04-23 00:05:00+00,65.59999847,43.20000076,236,175,174.3999939,173.6999969,175
2026-04-23 00:04:00+00,70.69999695,47.40000153,236.3999939,175.1999969,174.6000061,173.6999969,175
2026-04-23 00:03:00+00,67.09999847,45.5,235.6000061,175.3000031,174.6000061,173.3999939,174.8000031
2026-04-23 00:02:00+00,80.80000305,49.90000153,235.1000061,174.8999939,174.6999969,173.1000061,174.8000031
2026-04-23 00:01:00+00,72.5,46.59999847,233.6999969,174.8999939,174.8999939,172.1999969,174.8999939
2026-04-22 23:59:00+00,76.19999695,49.59999847,235.3000031,175,175.1000061,172.6999969,174.8000031
2026-04-22 23:58:00+00,67.09999847,45.09999847,235,175.1999969,175.1999969,173.6999969,174.8000031
2026-04-22 23:57:00+00,77.5,49.59999847,234.8000031,175.1000061,175.3999939,174.3999939,174.8000031
2026-04-22 23:56:00+00,70.5,47.59999847,234.1000061,175,175.5,175.6999969,175
2026-04-22 23:55:00+00,72.59999847,47.79999924,232.1999969,175.1999969,175.6999969,174.6999969,175.1999969
2026-04-22 23:54:00+00,74.90000153,50.59999847,232.1000061,175,175.6999969,171.8999939,175.1999969
2026-04-22 23:53:00+00,78.80000305,49.90000153,231.3000031,175,175.3999939,171,175
2026-04-22 23:52:00+00,81.69999695,51.79999924,233.5,175,175.3000031,172.1999969,175
2026-04-22 23:51:00+00,81.69999695,53.29999924,235,175,175.3999939,176.1000061,175.1999969
2026-04-22 23:50:00+00,79.30000305,51.79999924,234.5,174.8999939,175.5,177.3999939,175.1999969
2026-04-22 23:49:00+00,78.19999695,51.70000076,233.1000061,174.8999939,175.5,174.3000031,175.3000031
2026-04-22 23:48:00+00,73,47.59999847,233.3000031,175.1000061,175.3999939,174.3999939,175.1999969
2026-04-22 23:47:00+00,77.59999847,51.59999847,232.8999939,175.1999969,175.3000031,175.6999969,175
2026-04-22 23:46:00+00,73.59999847,49.40000153,234,175.1999969,175,175.5,175
2026-04-22 23:45:00+00,72.40000153,47.70000076,236.6999969,175.1999969,175,176,175.1999969
2026-04-22 23:44:00+00,76.19999695,47.40000153,236.8999939,174.8999939,175,175.8999939,175.1999969
2026-04-22 23:43:00+00,69.40000153,46.79999924,238,174.8999939,175.1000061,175.5,175.1000061
2026-04-22 23:42:00+00,80.30000305,47.90000153,235.5,175.1999969,175,175.1000061,175
2026-04-22 23:41:00+00,67.40000153,44.09999847,236.1999969,175.1000061,175,174.8999939,175
2026-04-22 23:40:00+00,71.40000153,45.70000076,234.3000031,175.1000061,175,174.6000061,175
2026-04-22 23:39:00+00,66.59999847,44.5,236.5,175,174.8999939,174.8000031,175
2026-04-22 23:38:00+00,67.40000153,45,236.8000031,174.8999939,175,174.8000031,175
2026-04-22 23:37:00+00,70.59999847,45.40000153,237.6000061,174.8000031,175.1999969,174.6000061,174.8999939
2026-04-22 23:36:00+00,71,45.5,236,175,175.3000031,174.8999939,174.8000031
2026-04-22 23:35:00+00,68.59999847,44.79999924,236,175.1000061,175.1999969,174.8000031,174.8999939
2026-04-22 23:34:00+00,76.69999695,50.40000153,234.3000031,175,175.1999969,174.6000061,175
2026-04-22 23:33:00+00,72.19999695,44.79999924,235.8999939,175.1000061,175.1000061,174.5,175.1000061
2026-04-22 23:32:00+00,64.80000305,44,236.3000031,175,174.8999939,174.3999939,175
2026-04-22 23:31:00+00,64.59999847,44.20000076,237.3000031,175,174.8999939,174.6999969,175
2026-04-22 23:30:00+00,66.59999847,44.09999847,237.3000031,174.8999939,175,174.6000061,175
2026-04-22 23:29:00+00,67.40000153,44.59999847,235.6999969,175,175,174.6999969,175
2026-04-22 23:28:00+00,70.69999695,44.90000153,234.6999969,175,175,174.5,175.1000061
2026-04-22 23:27:00+00,67.30000305,46.70000076,234.8999939,174.8999939,175,174.3999939,175.1999969
2026-04-22 23:26:00+00,67.40000153,45.09999847,234.8999939,174.8999939,175,174.5,175
2026-04-22 23:25:00+00,72.40000153,48.09999847,236.5,175,175.1000061,174.6000061,175
2026-04-22 23:24:00+00,67.59999847,44.09999847,237.8999939,175,175.1000061,174.8000031,175
2026-04-22 23:23:00+00,71.90000153,45.40000153,236.3999939,175,175.1000061,174.8999939,175.1000061
2026-04-22 23:22:00+00,69.19999695,44.70000076,236.6999969,175,175,175.1999969,175.1999969
2026-04-22 23:21:00+00,69.59999847,45.20000076,235.1000061,175.1999969,174.8000031,175,175
2026-04-22 23:20:00+00,67.19999695,44.70000076,235.8000031,175.3000031,174.8999939,174.8000031,175
2026-04-22 23:19:00+00,67.59999847,45.09999847,236.3000031,174.8000031,174.8999939,174.8000031,175
2026-04-22 23:18:00+00,70.40000153,46.90000153,237.8000031,174.8000031,174.8999939,174.8000031,175.1000061
2026-04-22 23:17:00+00,70.40000153,46.09999847,238.5,174.8999939,174.8999939,174.1999969,175.1000061
2026-04-22 23:16:00+00,68.09999847,44.90000153,237.8000031,175.3000031,175,174,175
2026-04-22 23:15:00+00,68.09999847,44.79999924,236.1000061,175.1999969,175,174,175
2026-04-22 23:14:00+00,73.09999847,45.79999924,236.1000061,175.1000061,175,173.6999969,175
2026-04-22 23:13:00+00,68,45.20000076,236.6999969,174.8000031,174.8999939,173.8000031,174.8999939
2026-04-22 23:12:00+00,69.59999847,44,237.3999939,175.1000061,175,174.3000031,174.8000031
2026-04-22 23:11:00+00,66,44.70000076,237.5,174.8999939,175,174.6000061,174.8000031
2026-04-22 23:10:00+00,70,46.40000153,236.8999939,175,175.1000061,174.1999969,174.8000031
2026-04-22 23:09:00+00,69.80000305,45.29999924,236.8999939,175,175.1000061,174.8999939,174.8999939
2026-04-22 23:08:00+00,70.5,44.90000153,235,175.1000061,175,175.1999969,175.1000061
2026-04-22 23:07:00+00,67.69999695,44.09999847,235.3000031,175.1000061,174.8999939,175.1000061,175.1999969
2026-04-22 23:06:00+00,68,45.20000076,235.8999939,174.8000031,175,174.8999939,175.1999969
2026-04-22 23:05:00+00,71.19999695,45.59999847,236.6999969,174.6000061,175,175,175
2026-04-22 23:04:00+00,69.59999847,45.70000076,236.8999939,174.6999969,174.8999939,175,175
2026-04-22 23:03:00+00,69.59999847,44.79999924,236.5,174.8000031,174.6999969,174.6999969,175
2026-04-22 23:02:00+00,76.5,47.70000076,234.8000031,175,174.8999939,174.3000031,175.1999969
2026-04-22 23:01:00+00,69,45.70000076,235.1000061,175,175.1000061,173.8000031,175.1000061
2026-04-22 23:00:00+00,71,45,234.8999939,174.6999969,175.1999969,174.5,174.8999939
2026-04-22 22:59:00+00,71.19999695,46.40000153,236.5,174.6999969,175.1999969,175.8000031,174.8000031
2026-04-22 22:58:00+00,68.19999695,44.09999847,237.3999939,175,175.1999969,175.6999969,174.8000031
2026-04-22 22:57:00+00,69.5,45.90000153,237.3999939,175.1999969,175.1000061,174.8999939,174.8000031
2026-04-22 22:56:00+00,69.59999847,47,237.1000061,175.3000031,174.8999939,174.3999939,174.8999939
2026-04-22 22:55:00+00,68.59999847,43.90000153,235.3999939,175.1000061,175,174.6000061,175.1999969
2026-04-22 22:54:00+00,70.30000305,45.09999847,235.1000061,174.8000031,175,174.6000061,175
2026-04-22 22:53:00+00,69.19999695,44.20000076,235.3999939,174.8000031,174.8999939,174.3999939,174.8999939
2026-04-22 22:52:00+00,74.80000305,47.79999924,237.1000061,175.1999969,174.8000031,174.8000031,174.8999939
2026-04-22 22:51:00+00,73.30000305,46.09999847,238,175.5,174.8999939,174.8000031,175.1000061
2026-04-22 22:50:00+00,71.59999847,45.20000076,237.1999969,175.6000061,175,174.6000061,175.1999969
2026-04-22 22:49:00+00,69.80000305,46.29999924,236.8000031,175.1000061,175,174.8000031,175.1000061
2026-04-22 22:48:00+00,71.30000305,44.90000153,235.3999939,174.6999969,175,174.6000061,175
2026-04-22 22:47:00+00,71.59999847,45.79999924,234.3999939,175.1000061,175,174.8000031,174.8999939
2026-04-22 22:46:00+00,65.80000305,44,235.8000031,175.1999969,175.1000061,175.3999939,175
2026-04-22 22:45:00+00,70.69999695,44.20000076,237,175,175.1000061,174.8999939,175
2026-04-22 22:44:00+00,68.5,44.90000153,238.5,174.8000031,175,174.6000061,175
2026-04-22 22:43:00+00,70.30000305,44.29999924,236.6999969,174.6999969,174.8000031,174.3000031,174.8999939
2026-04-22 22:42:00+00,70.40000153,45.5,236.8000031,174.8000031,174.8000031,174.1999969,174.8000031
2026-04-22 22:41:00+00,68.80000305,44.79999924,235.8000031,175.1000061,175,174,174.8000031
2026-04-22 22:40:00+00,70.30000305,45.79999924,235.6999969,175.3000031,175,174.1000061,174.8999939
2026-04-22 22:39:00+00,69.5,43.79999924,236.5,175.1999969,175.1000061,174,175.1000061
2026-04-22 22:38:00+00,73.80000305,48.20000076,237.5,174.8999939,175.1999969,174.3000031,175.1000061
2026-04-22 22:37:00+00,66.30000305,45.20000076,237.3000031,174.8000031,175.3000031,174.3999939,175
2026-04-22 22:36:00+00,66.80000305,45.09999847,237.6000061,175.1000061,175.1999969,174.6999969,175
2026-04-22 22:35:00+00,75.5,50.40000153,235,175.1999969,175,174.8999939,175.1000061
2026-04-22 22:34:00+00,71.5,44.20000076,236.1999969,175.1000061,175,174.6000061,175.1999969
2026-04-22 22:33:00+00,69.5,46,237,175,175.1999969,174.6000061,175.1000061
2026-04-22 22:32:00+00,69.19999695,46.40000153,237.6999969,175.1000061,175.3000031,175.1000061,175
2026-04-22 22:31:00+00,72.30000305,45.59999847,238,175.1999969,175.1000061,174.8000031,175.1000061
2026-04-22 22:30:00+00,69.5,44.90000153,238,175.1999969,175,175.1999969,175.1000061
2026-04-22 22:29:00+00,69.19999695,45.70000076,237.1000061,174.8000031,175.1000061,175.6999969,175
2026-04-22 22:28:00+00,73.19999695,46.79999924,235.8999939,174.6999969,175.1000061,175.5,174.8999939
2026-04-22 22:27:00+00,70.80000305,47,236.8000031,175,175,175.3000031,174.8999939
2026-04-22 22:26:00+00,68,46.09999847,237.3000031,175.1999969,174.6999969,175,175
2026-04-22 22:25:00+00,68.80000305,44.90000153,239.3999939,175.1999969,174.6000061,174.6999969,175.1000061
2026-04-22 22:24:00+00,67.90000153,44.79999924,238.5,175,174.6999969,174.3000031,175.1000061
2026-04-22 22:23:00+00,73.59999847,46.70000076,238.1000061,174.8999939,174.8000031,174.1999969,175
2026-04-22 22:22:00+00,71.40000153,47.09999847,236.8999939,175,174.8000031,174.1999969,175
2026-04-22 22:21:00+00,68.5,43.90000153,237.1999969,175.1999969,174.8000031,174.1999969,174.8999939
2026-04-22 22:20:00+00,66.80000305,45.20000076,236.6000061,175.1999969,174.8000031,174.6999969,174.8999939
2026-04-22 22:19:00+00,68.19999695,44.79999924,238.1999969,175,174.8999939,174.8000031,174.8999939
2026-04-22 22:18:00+00,68.90000153,45,238.8000031,174.8000031,174.8000031,173.8000031,175
2026-04-22 22:17:00+00,69.5,44.5,239.6000061,174.8000031,174.8000031,174.3000031,175.1999969
2026-04-22 22:16:00+00,67.19999695,45.40000153,237.6999969,175,174.8999939,174.3000031,175
2026-04-22 22:15:00+00,74.30000305,46.90000153,236,175,175,174.5,175
2026-04-22 22:14:00+00,68,43.90000153,236.8999939,175,174.8999939,174.3000031,174.8999939
2026-04-22 22:13:00+00,69.69999695,45.59999847,237.3000031,175,175,174.3999939,174.8999939
2026-04-22 22:12:00+00,70.90000153,47.59999847,238.6000061,175.1000061,175.1999969,173.8000031,174.8999939
2026-04-22 22:11:00+00,65.69999695,44.5,239.1000061,175,175.3000031,174.1000061,175
2026-04-22 22:10:00+00,73.80000305,45.70000076,238.3999939,174.8000031,175.1999969,173.5,175.1999969
2026-04-22 22:09:00+00,68.90000153,46.5,237.3999939,174.8000031,175.1999969,173.5,175.1999969
2026-04-22 22:08:00+00,70,44.90000153,237,174.8999939,175,174.3000031,175
2026-04-22 22:07:00+00,69.09999847,45,236.8000031,175.3000031,174.8999939,175.8000031,174.8999939
2026-04-22 22:06:00+00,69.19999695,46.20000076,237.5,175.1999969,175,175.5,174.8999939
2026-04-22 22:05:00+00,66.40000153,44.70000076,238.1999969,175.1999969,175.1999969,175.5,175
2026-04-22 22:04:00+00,69.5,45.79999924,238.8000031,174.8000031,175.1999969,175.3000031,175.1999969
2026-04-22 22:03:00+00,75.90000153,47.70000076,237.8999939,174.8000031,175.1000061,175.3000031,175.1999969
2026-04-22 22:02:00+00,70.40000153,45.70000076,237.5,175,175.1999969,174.5,175
2026-04-22 22:01:00+00,71.5,46.09999847,236.8999939,175.1999969,175.3000031,174.1000061,175
2026-04-22 22:00:00+00,72,46,237.3999939,175.1999969,175.1000061,173.8000031,174.8999939
2026-04-22 21:59:00+00,67.09999847,45.09999847,238.1999969,175.1000061,175,174,174.8999939
2026-04-22 21:58:00+00,69,44.90000153,238.8999939,174.8999939,175,174.1999969,175
2026-04-22 21:57:00+00,65.90000153,45.40000153,238.3999939,175,175,175,175.1999969
2026-04-22 21:56:00+00,69.69999695,45.59999847,237.8000031,175,174.8999939,175.5,175.1000061
2026-04-22 21:55:00+00,70,46.29999924,237.1999969,174.8000031,174.8999939,175,175
2026-04-22 21:54:00+00,73.69999695,45.90000153,236.3999939,174.8999939,175,174.3000031,174.8999939
2026-04-22 21:53:00+00,66.19999695,44.5,238.1000061,174.8000031,174.8999939,174.3000031,174.8000031
2026-04-22 21:52:00+00,66,45.40000153,238.1999969,174.8000031,174.8999939,174.3999939,174.8000031
2026-04-22 21:51:00+00,70.09999847,45.90000153,239.8999939,174.8999939,175,174.5,174.8999939
2026-04-22 21:50:00+00,67,43.5,238,175.1000061,175.1000061,174.5,175.1999969
2026-04-22 21:49:00+00,69.30000305,46.09999847,237.8999939,175,175.1000061,174.8000031,175.1000061
2026-04-22 21:48:00+00,71.30000305,45.40000153,236.8999939,174.8999939,175,175,175.1000061
2026-04-22 21:47:00+00,71.19999695,46.29999924,237.5,175.1999969,174.8000031,174.8999939,175
2026-04-22 21:46:00+00,70.69999695,46.40000153,238.3999939,175.3000031,174.8000031,175,174.8999939
2026-04-22 21:45:00+00,68.59999847,45.90000153,239.6999969,175.1999969,174.8999939,174.6999969,174.8999939
2026-04-22 21:44:00+00,73.19999695,46.59999847,238.6999969,174.8999939,175,174.1999969,174.8999939
2026-04-22 21:43:00+00,66.30000305,45.20000076,239.1000061,174.8999939,175.1000061,174.3999939,175.1000061
2026-04-22 21:42:00+00,70.90000153,45.09999847,237.8000031,175.1999969,175.1999969,175,175.1000061
2026-04-22 21:41:00+00,72.09999847,47.59999847,238.1999969,175.3999939,174.8999939,174.6999969,175
2026-04-22 21:40:00+00,73.30000305,46.29999924,238.5,175,174.8000031,174.6999969,174.8999939
2026-04-22 21:39:00+00,70.59999847,45.20000076,239.6000061,174.8000031,174.8999939,174.6999969,174.8999939
2026-04-22 21:38:00+00,72.59999847,46.59999847,239.1000061,174.8000031,175,175,175
2026-04-22 21:37:00+00,68.80000305,45,239.6999969,175,175,174.3000031,175.1000061
2026-04-22 21:36:00+00,70.40000153,47.20000076,239.5,175,174.8999939,173.8000031,175
2026-04-22 21:35:00+00,66.90000153,44.79999924,237.6000061,175,174.8000031,174.1999969,174.8999939
2026-04-22 21:34:00+00,74.90000153,46.79999924,238.3999939,175,174.6999969,174.3999939,174.8000031
2026-04-22 21:33:00+00,70.19999695,45,238,174.8999939,174.8000031,174.6000061,174.8000031
2026-04-22 21:32:00+00,74.69999695,47.79999924,238.8000031,175,174.8000031,175.1000061,174.8999939
2026-04-22 21:31:00+00,74.09999847,47.40000153,239,175.1000061,174.8999939,175.1999969,175
2026-04-22 21:30:00+00,68.90000153,44.59999847,238.6000061,174.8999939,174.8000031,174.3999939,174.8000031
2026-04-22 21:29:00+00,69.5,46.70000076,237.8000031,174.8999939,174.8000031,173.8000031,174.6999969
2026-04-22 21:28:00+00,73.30000305,46.29999924,238.1000061,175.1000061,174.8000031,174.3000031,174.6999969
2026-04-22 21:27:00+00,68.5,46.40000153,238.1000061,175,174.8000031,173.6000061,174.6000061
2026-04-22 21:26:00+00,71.19999695,45.40000153,239.3999939,175.1999969,174.8999939,173.1999969,174.8000031
2026-04-22 21:25:00+00,73.80000305,46.40000153,239,175.1999969,175,174.1000061,175
2026-04-22 21:24:00+00,69.69999695,45.5,237.8000031,174.8000031,175.1000061,175.3000031,175
2026-04-22 21:23:00+00,70.09999847,47,237,174.8000031,175.1999969,174.6000061,175
2026-04-22 21:22:00+00,73.90000153,48.40000153,236.1000061,175,175.1999969,173.8000031,175
2026-04-22 21:21:00+00,75.80000305,50.20000076,236.1999969,175,175.3000031,174.3000031,175.1000061
2026-04-22 21:20:00+00,70.90000153,47.40000153,237.8999939,175,175.1999969,174.8000031,175.1999969
2026-04-22 21:19:00+00,75.19999695,49.70000076,239.8999939,174.6999969,175.1000061,175.3999939,175.3000031
2026-04-22 21:18:00+00,84.40000153,53.70000076,238.3000031,175.1000061,175,174.5,175.1999969
2026-04-22 21:17:00+00,73,51.29999924,238.1000061,175.1000061,175,175.6999969,175
2026-04-22 21:16:00+00,72.40000153,48.20000076,237.6000061,175.1999969,175,175,175
2026-04-22 21:15:00+00,74.80000305,48.5,236.8999939,175.1999969,175,174.6000061,175.1999969
2026-04-22 21:14:00+00,70.09999847,46.40000153,238.3999939,175,175,174.6999969,175.1999969
2026-04-22 21:13:00+00,76.40000153,50.09999847,239.1000061,174.8000031,175,175.1999969,175.1999969
2026-04-22 21:12:00+00,73.30000305,46.70000076,240.3000031,174.8999939,175.1999969,175.6999969,175.1000061
2026-04-22 21:11:00+00,72.40000153,46.79999924,240,175.1999969,175.1999969,175.6999969,175
2026-04-22 21:10:00+00,69.69999695,45.09999847,239.6000061,175.1000061,175.3999939,174.8999939,175
2026-04-22 21:09:00+00,73.09999847,46.29999924,238,175.3000031,175.5,175.3000031,175.1999969
2026-04-22 21:08:00+00,76.40000153,48.79999924,237.3000031,175.3999939,175.1999969,174.8999939,175.1999969
2026-04-22 21:07:00+00,66.5,44.79999924,239.3999939,175.1999969,175,174.8000031,175
2026-04-22 21:06:00+00,68,45.40000153,239.6000061,174.8999939,174.8000031,174.6999969,175
2026-04-22 21:05:00+00,71.69999695,46.5,240.3000031,174.6999969,174.8000031,174.1999969,175
2026-04-22 21:04:00+00,69.19999695,44.70000076,239.6000061,174.8000031,175,174,175.1999969
2026-04-22 21:03:00+00,68.09999847,45,239,175,175.1000061,173.8999939,175.1000061
2026-04-22 21:02:00+00,68.80000305,45,238.6999969,174.8999939,175.1000061,174.1999969,175
2026-04-22 21:01:00+00,69.09999847,46.09999847,239.8999939,174.8000031,175,174.5,175
2026-04-22 21:00:00+00,75.30000305,46.79999924,239.3999939,174.5,175,175.6000061,174.8999939
2026-04-22 20:59:00+00,69.19999695,44.5,240.6000061,174.6000061,175,175.3999939,175
2026-04-22 20:58:00+00,67.40000153,44.59999847,239.3000031,174.8999939,174.8999939,174.5,175.1999969
2026-04-22 20:57:00+00,72.40000153,45.5,238.3999939,174.8999939,174.8999939,174.3000031,175.1000061
2026-04-22 20:56:00+00,68.40000153,45.40000153,237.6000061,175,175,174.5,175
2026-04-22 20:55:00+00,71.09999847,45.40000153,237.3000031,174.8000031,175,174.8000031,174.8999939
2026-04-22 20:54:00+00,71.80000305,45.40000153,238.3000031,174.8000031,175.1999969,174.8000031,174.8000031
2026-04-22 20:53:00+00,70.40000153,45.09999847,239.6000061,174.8999939,175.1999969,175,174.8999939
